Institute ID,Institute Name,TLR,RPC,GO,OI,PERCEPTION,City,State,Score,Rank,Year,Institute_ID,UG_Students,Total_Students,Capital_Expenditure,Operational_Expenditure,Total_Expenditure,WOS_Publications,WOS_Citations,Scopus_Publications
IR17-I-2-1-243,Indian Agricultural Research Institute,58.22,33.6,74.11,76.79,11.52,New Delhi,Delhi,51.2,23,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-346,Indian Institute of Technology Indore,65.42,32.43,63.5,74.58,7.17,Indore,Madhya Pradesh,50.23,24,2017,IR17-ENGG-2-1-346,431.0,786.0,202374331.0,407515901.0,609890232.0,400.0,1572.0,370.0
IR17-I-1-1-217,Indian Institute of Management Bangalore,68.62,12.47,63.57,83.53,38.72,Bengaluru,Karnataka,49.26,25,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-345,Indian Institute of Technology Hyderabad,63.51,28.02,62.91,72.21,18.06,Hyderabad,Telangana,49.07,26,2017,IR17-ENGG-2-1-345,706.0,1369.0,865440935.0,488603840.0,1354044775.0,634.0,2149.0,542.0
IR17-I-2-18606,Calcutta University,36.34,44.1,95.76,39.02,17.15,Kolkata,West Bengal,48.9,27,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-15598,Tamil Nadu Agricultural University,77.67,12.56,75.33,63.48,3.53,Coimbatore,Tamil Nadu,48.84,28,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-1-18637,"Indian Institute of Science Education & Research, Pune",63.94,28.43,52.74,76.1,24.13,Pune,Maharashtra,48.28,29,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18364,Manipal Academy of Higher Education-Manipal,64.76,29.31,58.66,55.51,27.67,Manipal,Karnataka,48.27,30,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18581,Visva Bharati,53.56,25.23,86.74,67.26,4.71,Kolkata,West Bengal,48.19,31,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-340,Indian Institute of Technology Ropar,66.25,24.68,62.91,75.73,4.07,Rupnagar,Punjab,47.84,32,2017,IR17-ENGG-2-1-340,446.0,590.0,129102169.0,154836248.0,283938417.0,288.0,1528.0,283.0
IR17-I-2-1-624,Siksha`O` Anusandhan University,63.31,17.17,66.02,78.18,15.57,Bhubaneswar,Odisha,46.72,33,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-1-1-370,National Institute of Technology Tiruchirappalli,44.43,31.32,71.92,73.68,20.92,Tiruchirappalli,Tamil Nadu,46.57,34,2017,IR17-ENGG-1-1-370,2902.0,4405.0,123504000.0,994076000.0,1117580000.0,1141.0,3873.0,1161.0
IR17-I-2-18559,Bharath Institute of Higher Education & Research,59.33,23.12,63.42,86.49,3.79,Chennai,Tamil Nadu,46.45,35,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18230,Homi Bhabha National Institute,79.17,8.75,66.98,58.08,8.7,Mumbai,Maharashtra,46.45,35,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18639,Indian Institute of Technology Mandi,68.77,16.43,61.11,74.31,4.06,Mandi,Himachal Pradesh,45.62,37,2017,IR17-ENGG-2-18639,444.0,628.0,148060000.0,162109000.0,310169000.0,265.0,1063.0,169.0
IR17-I-2-18414,Osmania University,46.63,20.56,91.98,58.41,11.16,Hyderabad,Telangana,45.52,38,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-1-18700,Indian Institute of Management Calcutta,70.17,6.04,62.15,74.17,24.61,Kolkata,West Bengal,45.17,39,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-1-30713,"Punjab Agricultural University, Ludhiana",77.94,16.51,57.2,48.44,3.83,Ludhiana,Punjab,44.99,40,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18261,Institute of Chemical Technology,41.33,36.82,69.31,55.73,20.69,Mumbai,Maharashtra,44.95,41,2017,IR17-ENGG-2-18261,703.0,1249.0,486274753.0,247310288.0,733585041.0,529.0,2689.0,653.0
IR17-I-2-17784,Jamia Hamdard,52.44,27.86,73.99,57.57,1.87,New Delhi,Delhi,44.84,42,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-30702,Gauhati University,50.65,16.84,89.89,59.41,2.48,Guwahati,Assam,44.42,43,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-1-18635,"Indian Institute of Science Education & Research, Kolkata",56.68,27.13,57.82,70.0,6.79,Mohanpur,West Bengal,44.38,44,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18567,Bharathiar University,45.67,35.58,63.73,62.6,9.11,Coimbatore,Tamil Nadu,44.29,45,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-140,National Institute of Technology Rourkela,43.93,34.18,67.94,65.97,4.0,Rourkela,Odisha,44.02,46,2017,IR17-ENGG-2-1-140,2039.0,3591.0,411200000.0,675900000.0,1087100000.0,1357.0,3808.0,1357.0
IR17-I-2-18317,Kerala University,50.61,14.62,89.18,64.47,0.89,Thiruvananthapuram,Kerala,43.95,47,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-10563,Tezpur University,51.89,28.83,62.76,63.05,7.09,Tezpur,Assam,43.78,48,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-1-700,TATA Institute of Social Sciences,51.92,6.59,76.5,85.16,23.31,Mumbai,Maharashtra,43.71,49,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18477,Shanmugha Arts Science Technology & Research Academy (SASTRA),43.1,31.09,68.04,65.18,11.1,Thanjavur,Tamil Nadu,43.5,50,2017,IR17-ENGG-2-18477,4845.0,5208.0,193457196.0,661344638.0,854801834.0,489.0,2100.0,1577.0
IR17-I-1-18704,Indian Institute of Management Lucknow,63.94,6.94,62.69,82.57,12.92,Lucknow,Uttar Pradesh,43.35,51,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-333,"Indian Institute of Science Education & Research, Mohali",55.38,17.55,62.99,80.48,7.52,Mohali,Punjab,43.27,52,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-1-18632,Indian Institute of Technology (Indian School of Mines),40.04,34.27,67.12,67.08,7.88,Dhanbad,Jharkhand,43.21,53,2017,IR17-ENGG-1-18632,3127.0,5400.0,448972000.0,760270200.0,1209242200.0,964.0,3500.0,990.0
IR17-I-2-1-2814248400,Panjab University,36.7,40.79,66.18,47.4,18.99,Chandigarh,Chandigarh,43.13,54,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-596,S.R.M Institute of Science and Technology,45.8,25.07,64.33,78.65,10.8,Chennai,Tamil Nadu,43.07,55,2017,IR17-ENGG-2-1-596,16155.0,17325.0,688800000.0,1821000000.0,2509800000.0,780.0,2542.0,1511.0
IR17-I-1-1-249,Indian Institute of Space Science and Technology,69.46,11.63,51.78,70.33,13.45,Thiruvananthapuram,Kerala,43.06,56,2017,IR17-ENGG-1-1-249,397.0,582.0,163269017.0,401719939.0,564988956.0,214.0,597.0,206.0
IR17-I-2-1-457,Mysore University,41.59,20.1,93.17,53.51,3.44,Mysore,Karnataka,42.83,57,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18693,"National Institute of Pharmaceutical Education and Research, Hyderabad",61.28,14.3,60.78,75.15,3.9,Hyderabad,Telangana,42.74,58,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18424,Pondicherry University,44.07,26.33,72.73,65.61,4.67,Puducherry,Pondicherry,42.7,59,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-697,Tamil Nadu Veterinary & Animal Sciences University,75.08,6.36,61.11,57.5,0.67,Chennai,Tamil Nadu,42.48,60,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-661,Sri Ramachandra University,68.16,14.1,47.94,73.02,8.86,Chennai,Tamil Nadu,42.46,61,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18276,Anand Agricultural University,72.99,5.89,70.24,42.67,2.75,Anand,Gujarat,42.26,62,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-1-18709,Indian Institute of Management Udaipur,68.76,1.38,60.0,86.05,5.04,Udaipur,Rajasthan,42.15,63,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18341,University of Madras,44.22,29.26,62.26,62.75,10.82,Chennai,Tamil Nadu,41.85,64,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-1-1-493,National Institute of Technology Surathkal,42.31,21.43,71.88,62.86,20.13,Surathkal,Karnataka,41.8,65,2017,IR17-ENGG-1-1-493,2691.0,4094.0,175861000.0,716874000.0,892735000.0,777.0,1478.0,871.0
IR17-I-1-18627,Indian Institute of Technology Bhubaneswar,57.89,20.92,51.73,74.82,2.66,Bhubaneswar,Odisha,41.75,66,2017,IR17-ENGG-1-18627,532.0,886.0,237572331.0,306695913.0,544268244.0,424.0,1780.0,298.0
IR17-I-1-1-18708,Indian Institute of Management Tiruchirappalli,71.34,1.09,60.0,77.67,2.31,Tiruchirappalli,Tamil Nadu,41.73,67,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-668,Sri Venkateswara University,45.88,24.43,68.72,64.57,1.94,Tirupati,Andhra Pradesh,41.48,68,2017,IR17-ENGG-2-1-668,694.0,973.0,19786184.0,109241492.0,129027676.0,461.0,1916.0,498.0
IR17-I-2-1-31,Andhra University,40.32,18.59,80.31,55.75,20.72,Visakhapatnam,Andhra Pradesh,41.38,69,2017,IR17-ENGG-2-1-31,1003.0,1785.0,25197282.0,249366775.0,274564057.0,313.0,644.0,485.0
IR17-I-2-18672,"Indian Institute of Technology (Banaras Hindu University), Varanasi",42.85,19.35,72.56,57.89,23.96,Varanasi,Uttar Pradesh,41.37,70,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-1-1-347,Indian Institute of Management Kashipur,72.76,1.47,60.0,70.17,0.72,Kashipur,Uttarakhand,41.36,71,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18472,Sathyabama Institute of Science and Technology,42.32,22.17,65.64,77.13,11.08,Chennai,Tamil Nadu,41.3,72,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18690,"Indian Institute of Engineering Science and Technology, Shibpur",45.5,27.57,64.98,54.35,9.29,Howrah,West Bengal,41.28,73,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-299,Jagadguru Sri Shivarathreeshwara University,55.34,10.32,61.55,76.67,14.99,Mysore,Karnataka,41.18,74,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-2813959492,Thapar University,39.35,29.05,70.16,49.1,13.17,Patiala,Punjab,40.78,75,2017,IR17-ENGG-2-1-2813959492,3212.0,3984.0,159228000.0,775351000.0,934579000.0,1072.0,3391.0,1039.0
IR17-I-2-30671,Dr. D. Y. Patil Vidyapeeth Pune,64.52,4.9,60.27,65.47,11.61,Pune,Maharashtra,40.59,76,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18409,North Eastern Hill University,53.99,11.83,71.52,61.35,3.24,Shillong,Meghalaya,40.51,77,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-1-18628,Indian Institute of Technology Gandhinagar,59.15,17.34,51.27,63.65,9.24,Ahmedabad,Gujarat,40.48,78,2017,IR17-ENGG-1-18628,493.0,853.0,236027000.0,305481000.0,541508000.0,188.0,379.0,231.0
IR17-I-2-1-336,Kalinga Institute of Industrial Technology,46.39,12.75,68.53,69.17,20.95,Bhubaneswar,Odisha,40.47,79,2017,IR17-ENGG-2-1-336,8641.0,9116.0,361507303.0,894472514.0,1255979817.0,460.0,673.0,487.0
IR17-I-1-1-2811256746,Sri Sivasubrmaniya Nadar College of Engineering,52.45,14.02,64.06,61.58,13.86,Kalavakkam,Tamil Nadu,40.31,80,2017,IR17-ENGG-1-1-2811256746,2577.0,2806.0,43074926.0,570635026.0,613709952.0,545.0,642.0,679.0
IR17-I-2-18214,Guru Angad Dev Veterinary & Animal Sciences University,71.99,10.08,56.99,40.19,0.59,Ludhiana,Punjab,40.1,81,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18622,National Institute of Technology Warangal,46.02,17.53,68.74,64.94,7.43,Warangal,Telangana,40.05,82,2017,IR17-ENGG-2-18622,2659.0,4028.0,80761361.0,876705659.0,957467020.0,631.0,1544.0,643.0
IR17-I-2-1-344,Indian Institute of Technology Patna,52.27,19.13,55.08,71.52,2.8,Patna,Bihar,39.87,83,2017,IR17-ENGG-2-1-344,643.0,998.0,117344848.0,204664907.0,322009755.0,384.0,905.0,391.0
IR17-I-2-1-178,Dr. Y.S.Parmar University of Horticulture & Forestry,68.64,4.39,65.58,44.54,0.64,Solan,Himachal Pradesh,39.54,84,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-1-18703,Indian Institute of Management Kozhikode,58.19,6.11,60.86,71.74,5.73,Kozhikode,Kerala,39.2,85,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18259,AMITY University,38.5,23.36,63.06,61.86,18.06,Gautam Budh Nagar,Uttar Pradesh,39.17,86,2017,IR17-ENGG-2-18259,6360.0,6717.0,179906124.0,649940582.0,829846706.0,749.0,1018.0,941.0
IR17-I-1-12080,Indian Institute of Crop Processing Technology,62.29,1.56,60.86,76.83,1.42,Thanjavur,Tamil Nadu,39.15,87,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-1-2811179135,PSG College of Technology,45.79,14.34,61.11,62.6,25.48,Coimbatore,Tamil Nadu,39.07,88,2017,IR17-ENGG-1-2811179135,4423.0,4681.0,180396000.0,743867000.0,924263000.0,418.0,883.0,777.0
IR17-I-2-18508,Banasthali Vidyapith,37.11,9.99,82.16,74.26,7.46,Banasthali,Rajasthan,38.74,89,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18580,Bharati Vidyapeeth,48.43,12.95,55.18,62.17,30.64,Pune,Maharashtra,38.73,90,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18474,Saveetha Institute of Medical and Technical Sciences,51.11,11.81,57.85,76.63,5.81,Chennai,Tamil Nadu,38.68,91,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-33,Annamalai University,39.03,26.87,68.64,47.19,3.67,Annamalainagar,Tamil Nadu,38.59,92,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18607,Calicut University,50.3,8.81,72.68,57.08,4.74,Calicut,Kerala,38.45,93,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-448,Mizoram University,52.31,5.27,70.52,69.93,0.03,Aizwal,Mizoram,38.36,94,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-373,Kurukshetra University,43.43,13.44,79.64,50.37,2.33,Kurushetra,Haryana,38.26,95,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-10933,Shiv Nadar University,59.15,9.43,47.7,73.23,5.24,Chithera,Uttar Pradesh,37.95,96,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-21078,Symbiosis International University,44.8,8.92,60.44,80.33,14.31,Pune,Maharashtra,37.67,97,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-18634,"Indian Institute of Science Education & Research, Bhopal",46.13,18.21,53.21,70.78,3.0,Bhopal,Madhya Pradesh,37.32,98,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-1-18710,Rajiv Gandhi Indian Institute of Management,61.42,1.89,60.0,62.21,0.57,Shillong,Meghalaya,37.28,99,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR17-I-2-1-N002,KLE Academy of Higher Education and Research,64.13,4.9,49.61,65.54,0.69,Belagavi,Karnataka,37.25,100,2017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-1-O-O-U-0220,Indian Institute of Science,84.54,91.08,75.48,43.7,100.0,Bengaluru,Karnataka,82.16,1,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-2-O-OE-U-0456,Indian Institute of Technology Madras,82.49,81.42,85.36,64.81,86.61,Chennai,Tamil Nadu,81.39,2,2018,IR-2-E-OE-U-0456,5588.0,7759.0,1336331172.0,3837142968.0,5173474140.0,3785.0,12536.0,4286.0
IR-3-O-OEM-U-0306,Indian Institute of Technology Bombay,81.34,85.59,81.53,48.53,79.61,Mumbai,Maharashtra,79.2,3,2018,IR-3-E-OEM-U-0306,4652.0,6046.0,1022618096.0,3450929257.0,4473547353.0,3764.0,12239.0,4490.0
IR-3-O-OEM-I-1074,Indian Institute of Technology Delhi,73.38,78.67,74.91,60.96,72.79,New Delhi,Delhi,73.97,4,2018,IR-3-E-OEM-I-1074,3196.0,4474.0,1150656000.0,2912759000.0,4063415000.0,3738.0,15740.0,4159.0
IR-5-O-OEMAL-U-0573,Indian Institute of Technology Kharagpur,67.96,74.57,83.99,56.16,62.12,Kharagpur,West Bengal,71.39,5,2018,IR-5-E-OEMAL-U-0573,2806.0,5730.0,1153091856.0,1859389022.0,3012480878.0,4308.0,17101.0,4513.0
IR-1-O-O-U-0109,Jawaharlal Nehru University,74.71,42.6,99.12,79.32,46.28,New Delhi,Delhi,67.57,6,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-3-O-OEM-I-1075,Indian Institute of Technology Kanpur,71.71,68.63,62.76,39.81,67.59,Kanpur,Uttar Pradesh,65.39,7,2018,IR-3-E-OEM-I-1075,4890.0,6438.0,1115835000.0,1691900000.0,2807735000.0,2599.0,8827.0,2933.0
IR-4-O-OEMA-U-0560,Indian Institute of Technology Roorkee,65.88,61.59,85.29,58.65,37.56,Roorkee,Uttarakhand,64.93,8,2018,IR-4-E-OEMA-U-0560,3368.0,4968.0,643481000.0,1561056500.0,2204537500.0,3046.0,13934.0,3461.0
IR-3-O-OMD-U-0500,Banaras Hindu University,65.15,50.76,95.42,53.13,43.62,Varanasi,Uttar Pradesh,63.52,9,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-4-O-OEMA-U-0439,Anna University,57.31,60.76,79.15,52.55,63.22,Chennai,Tamil Nadu,62.82,10,2018,IR-4-E-OEMA-U-0439,5977.0,7299.0,160878727.0,2135536527.0,2296415254.0,3234.0,10005.0,5217.0
IR-1-O-O-U-0042,University of Hyderabad,74.36,45.34,84.45,55.71,21.66,Hyderabad,Telangana,60.54,11,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-2-O-OE-U-0053,Indian Institute of Technology Guwahati,79.25,52.13,63.2,52.97,28.01,Guwahati,Assam,60.16,12,2018,IR-2-E-OE-U-0053,2606.0,3883.0,1627870397.0,1260413374.0,2888283771.0,2159.0,7720.0,2347.0
IR-2-O-OE-U-0575,Jadavpur University,57.08,57.07,91.39,36.0,35.5,Kolkata,West Bengal,59.68,13,2018,IR-2-E-OE-U-0575,4300.0,5295.0,139068147.0,846290539.0,985358686.0,2726.0,8700.0,3298.0
IR-1-O-O-U-0120,University of Delhi,52.52,58.16,85.14,51.26,33.15,Delhi,Delhi,58.69,14,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-1-O-O-U-0436,Amrita Vishwa Vidyapeetham,74.05,43.56,71.03,58.27,31.44,Coimbatore,Tamil Nadu,58.46,15,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-1-O-O-U-0323,Savitribai Phule Pune University,70.7,43.64,84.55,55.29,15.04,Pune,Maharashtra,58.24,16,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-7-O-OEMALDC-U-0496,Aligarh Muslim University,70.28,36.87,90.56,49.03,26.3,Aligarh,Uttar Pradesh,57.78,17,2018,IR-7-E-OEMALDC-U-0496,1700.0,2268.0,12428535.0,355605181.0,368033716.0,805.0,3135.0,903.0
IR-1-O-O-U-0234,Manipal Academy of Higher Education,76.05,44.15,61.29,64.23,26.3,Manipal,Karnataka,57.37,18,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-5-O-OEMAL-U-0108,Jamia Millia Islamia,72.33,33.21,82.27,68.86,11.76,New Delhi,Delhi,56.18,19,2018,IR-5-E-OEMAL-U-0108,1399.0,1577.0,8041300.0,180557057.0,188598357.0,699.0,2313.0,890.0
IR-1-O-C-U-0447,Bharathiar University,65.54,41.7,76.95,52.63,22.63,Coimbatore,Tamil Nadu,55.08,20,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-1-O-O-U-0570,Calcutta University,45.47,50.26,86.81,46.72,26.3,Kolkata,West Bengal,53.38,21,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-2-O-OE-U-0013,Indian Institute of Technology Hyderabad,71.72,35.33,65.12,57.08,22.15,Hyderabad,Telangana,53.07,22,2018,IR-2-E-OE-U-0013,1022.0,1597.0,516214971.0,635534899.0,1151749870.0,861.0,2764.0,896.0
IR-1-O-D-U-0523,King George`s Medical University,83.08,29.71,62.7,59.66,3.93,Lucknow,Uttar Pradesh,52.73,23,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-3-O-OEM-U-0490,Vellore Institute of Technology,50.3,47.42,68.43,60.02,36.71,Vellore,Tamil Nadu,52.68,24,2018,IR-3-E-OEM-U-0490,20769.0,23588.0,409427831.0,3221637665.0,3631065496.0,2868.0,7603.0,5089.0
IR-1-O-O-U-0572,Indian Institute of Science Education & Research Kolkata,70.87,35.6,65.91,62.92,11.13,Mohanpur,West Bengal,52.52,25,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-3-O-OEP-U-0391,Birla Institute of Technology & Science,61.02,35.56,69.33,57.73,35.32,Pilani,Rajasthan,52.15,26,2018,IR-3-E-OEP-U-0391,7746.0,8145.0,532854900.0,2757960249.0,3290815149.0,1225.0,3645.0,1386.0
IR-2-O-OE-U-0205,Indian Institute of Technology (Indian School of Mines) Dhanbad,54.46,44.24,74.36,61.08,14.46,Dhanbad,Jharkhand,52.04,27,2018,IR-2-E-OE-U-0205,5843.0,7982.0,692712000.0,949521080.0,1642233080.0,1580.0,5939.0,1883.0
IR-1-O-E-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,57.85,48.53,67.0,42.5,22.87,Varanasi,Uttar Pradesh,51.85,28,2018,IR-1-E-E-U-0701,6407.0,7566.0,345738066.0,1142104611.0,1487842677.0,1150.0,4368.0,1175.0
IR-1-O-O-I-1357,University of Madras,66.06,33.4,68.6,53.07,26.52,Chennai,Tamil Nadu,51.52,29,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-3-O-OEP-U-0308,Institute of Chemical Technology,53.82,48.52,69.18,52.55,15.9,Mumbai,Maharashtra,51.39,30,2018,IR-3-E-OEP-U-0308,824.0,1185.0,260362155.0,408490771.0,668852926.0,638.0,4315.0,832.0
IR-2-O-OE-U-0467,National Institute of Technology Tiruchirappalli,57.09,34.41,69.99,60.81,38.55,Tiruchirappalli,Tamil Nadu,51.38,31,2018,IR-2-E-OE-U-0467,2861.0,3644.0,456982201.0,1075659492.0,1532641693.0,1361.0,4830.0,1523.0
IR-1-O-O-U-0305,Indian Institute of Science Education & Research Pune,66.57,33.04,61.4,62.86,25.85,Pune,Maharashtra,51.04,32,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-6-O-OEMLDP-U-0078,Panjab University,52.59,44.75,73.16,47.52,23.58,Chandigarh,Chandigarh,50.94,33,2018,IR-6-E-OEMLDP-U-0078,2052.0,2245.0,76235813.0,271378959.0,347614772.0,1049.0,3645.0,1161.0
IR-1-O-M-S-8972,Indian Institute of Management Calcutta,82.44,14.54,61.99,66.05,27.8,Kolkata,West Bengal,50.87,34,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-1-O-O-U-0446,Bharath Institute of Higher Education & Research,70.22,29.22,63.76,79.16,2.4,Chennai,Tamil Nadu,50.74,35,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-6-O-OEMALP-U-0006,Andhra University,65.98,25.12,83.14,54.75,9.53,Visakhapatnam,Andhra Pradesh,50.39,36,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-5-O-OEMDP-U-0107,Jamia Hamdard,67.67,32.29,74.48,52.2,2.01,New Delhi,Delhi,50.31,37,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-2-O-OD-U-0363,Siksha `O` Anusandhan,74.34,23.4,66.21,63.07,7.17,Bhubaneswar,Odisha,49.59,38,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-2-O-OE-U-0139,Indian Institute of Technology Gandhinagar,73.72,27.29,56.79,60.47,15.9,Gandhinagar,Gujarat,49.31,39,2018,IR-2-E-OE-U-0139,684.0,822.0,151921000.0,510099000.0,662020000.0,284.0,728.0,374.0
IR-1-O-O-U-0485,Tamil Nadu Agricultural University,78.6,12.99,75.58,54.06,12.07,Coimbatore,Tamil Nadu,49.22,40,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-1-O-O-U-0304,Homi Bhabha National Institute,84.14,14.18,70.13,44.74,9.85,Mumbai,Maharashtra,48.98,41,2018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-2-O-OE-U-0357,National Institute of Technology Rourkela,55.85,41.93,69.73,43.4,9.85,Rourkela,Odisha,48.62,42,2018,IR-2-E-OE-U-0357,2279.0,4234.0,263522157.0,827000000.0,1090522157.0,1768.0,5541.0,1979.0
